Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
967,10724899,t-hash1995,"2023-09-02 14:33:26",0.49691,2,thash1995
968,10709916,"Natural Incompetence","2023-10-10 12:21:35",0.49697,73,abdelfattahtoulaoui
969,10789342,hysY,"2023-10-11 20:19:53",0.49698,75,"hayashiyuya,nyakatama"
970,10824626,SeeMore,"2023-09-07 04:57:59",0.49700,4,jerryhouse
971,10804531,ysgo11,"2023-10-11 13:42:04",0.49711,4,yshogo11
972,10674428,ducnh279,"2023-10-10 09:27:04",0.49719,309,ducnh279
973,10674731,DeepUnderstanding,"2023-09-29 09:46:11",0.49719,18,mrinath
974,10882335,Hisui,"2023-09-10 23:21:45",0.49765,2,natsumiarai
975,10739386,DmitriyNikitenkov,"2023-09-21 17:33:32",0.49773,18,dmitriynikitenkov
976,10674649,"Fritz Cremer","2023-10-11 14:42:54",0.49777,41,fritzcremer
977,10825577,"Maria Lysyuk","2023-10-11 20:51:13",0.49777,68,marialysyuk
978,10894146,"Vadim Borisov","2023-09-12 06:51:30",0.49807,1,hireme
979,10683678,FP,"2023-08-19 22:28:42",0.49830,1,pukkinming
980,10684675,‎‎‎‎‎‎‎‎,"2023-10-02 03:53:33",0.49830,1,hengck23
981,10758906,HHHHHHF,"2023-10-11 06:39:38",0.49860,61,hhhhhhf
982,10810464,JerkeyTengu,"2023-10-10 15:13:07",0.49882,51,jerkeytengu
983,10755374,uwakuchi,"2023-10-11 15:26:17",0.49900,89,ao9mame
984,10787113,Anna,"2023-10-09 10:37:22",0.49900,14,annafabris
985,10775345,AI-Gen,"2023-09-14 09:28:26",0.49920,17,"archanghosh,debdeepmitra,debg48"
986,10788448,"Michael George","2023-08-15 16:13:40",0.49945,3,michaelgeorgerasmy
987,10685169,"Random Walker","2023-08-19 18:31:22",0.49947,16,rakker
988,10845648,Ducknr,"2023-10-10 14:03:30",0.49956,11,ryokamoda
989,10791198,"Matteo Malosetti","2023-08-17 16:22:47",0.49957,4,matteomalosetti
990,10710933,DG_CTBU,"2023-08-14 11:42:01",0.49972,2,"lutherliu,moyueheng"
991,10865019,"Daiki Shimono","2023-10-11 11:43:49",0.49973,10,"daikishimono,rezzhou"
992,10960142,braveplayer,"2023-09-24 05:52:31",0.49978,5,braveplayer
993,10788506,HO,"2023-10-11 14:20:43",0.50018,221,dsohonosom
994,10777798,Phi,"2023-08-25 04:34:51",0.50046,4,ajinomoto132
995,10681760,"Priyanshu Kumar","2023-08-05 18:42:28",0.50104,46,kpriyanshu256
996,10852458,Pakpol,"2023-09-21 14:05:30",0.50138,2,pakpol
997,10699633,hqaioro,"2023-10-11 13:10:26",0.50194,36,hqaioro
998,10852046,fenqii,"2023-09-07 02:26:52",0.50222,1,lelelu
999,10858435,T.listed,"2023-09-15 13:59:29",0.50247,15,tlisted
1000,10731291,"trust your instincts","2023-10-11 15:15:03",0.50273,24,mobassir
1001,10706394,mbrosseau,"2023-10-11 07:02:49",0.50277,45,mbrosseau
1002,10675871,"samson vs all","2023-10-11 12:21:54",0.50318,33,samson8
1003,10785391,"Young #2","2023-10-09 00:26:36",0.50391,17,tatsuyayamamoto
1004,10737880,jagstang,"2023-10-11 00:49:38",0.50408,267,kpfmma
1005,10779216,"Takfarines Guergueb","2023-10-09 21:09:25",0.50450,50,bachaboos
1006,10738953,"Rizky Anugrah Ananto","2023-09-25 07:27:22",0.50454,16,rizkykiky
1007,10812415,"Dawid Koterwas","2023-10-09 20:38:19",0.50506,123,dawidkoterwas
1008,10675486,鬼打架,"2023-10-11 01:56:50",0.50530,105,xianghuang666
1009,10834745,"Clayton Kjos","2023-09-19 15:49:01",0.50574,44,claytonkjos
1010,10704218,"Aman Vishnoi","2023-09-25 19:32:50",0.50603,11,amanvishnoi777
1011,10742401,"Yuta Hori","2023-10-05 01:58:05",0.50635,36,yutahori1007
1012,10678348,k_s,"2023-10-01 12:38:46",0.50643,14,ksork6s4
1013,10678728,"half 🧉","2023-10-11 17:58:01",0.50672,56,alejopaullier
1014,10700128,浪漫血液,"2023-08-18 15:15:20",0.50688,43,uncletian2021
1015,10933475,Starry,"2023-10-10 15:38:56",0.50721,10,tujin0830
1016,10835125,Tushika,"2023-09-16 13:56:42",0.50797,7,"aryangoyaljpr0807,harshjaiswalcr7,tbajaj"
1017,10771348,"karthi keyan","2023-09-26 12:34:52",0.50842,14,thickishcoast
1018,10716942," Maria222222","2023-10-11 15:57:43",0.50888,16,maria222222
1019,10942398,Thickishcoast123,"2023-09-25 20:41:51",0.50901,9,thickishcoast123
1020,10834649,yt0914,"2023-09-12 15:54:38",0.50973,3,yt0914
1021,10674953,awqatak,"2023-10-10 10:17:26",0.50978,31,awqatak
1022,10837776,"Wang Shixiao","2023-10-11 15:29:47",0.50984,6,wangshixiao
1023,10675539,"Takamichi Toda","2023-10-11 08:02:51",0.50998,288,takamichitoda
1024,10863855,Fukushi,"2023-10-11 12:21:27",0.51100,12,fukushi294
1025,10833201,OmarVivas,"2023-10-11 16:53:14",0.51116,225,omarvivas
1026,10687623,✴𝑀𝒾𝓇𝒶𝒸𝓊𝓁o𝓊𝓈,"2023-10-11 20:16:25",0.51125,31,shreyanshmurathia
1027,10818904,DeadKey,"2023-10-11 16:21:57",0.51132,246,dettki
1028,10958627,Soloviev_N,"2023-09-25 15:36:48",0.51192,6,solovievna
1029,10783405,"Jhonny Escalona","2023-10-11 17:24:25",0.51260,265,jhony1
1030,10674468,copasta,"2023-08-19 17:22:05",0.51329,6,copasta
1031,10836796,"Ian Chu Te","2023-10-11 21:04:18",0.51340,120,ianchute
1032,10717918,hhz,"2023-08-04 18:25:28",0.51369,15,huanghuangzhang
1033,10802881,win,"2023-10-04 06:30:52",0.51374,2,"davidzjw,muxingshen,sususuyj"
1034,10798221,moedb,"2023-08-26 02:53:59",0.51387,5,aquaminato
1035,10751171,taruto,"2023-08-13 23:39:59",0.51396,20,taruto1215
1036,10866227,Dominic,"2023-09-05 08:59:53",0.51426,1,dominic789654
1037,10930097,Xixi6196,"2023-09-20 09:54:31",0.51509,3,xixi6196
1038,10794497,"Geoffrey Beulque","2023-10-11 21:29:45",0.51579,54,geoffreybeulque
1039,10906272,wj1209,"2023-09-15 05:26:42",0.51656,12,wj1209
1040,10705337,ruhong,"2023-09-20 06:28:16",0.51678,39,ruhong
1041,10727668,"Neil Cosgrove","2023-10-03 03:07:04",0.51703,72,neilcosgrove
1042,11010232,ugakkuku,"2023-10-04 09:41:00",0.51751,1,ugakkuku
1043,10825676,Elahi,"2023-10-11 07:30:59",0.51842,56,mmelahi
1044,10714649,colum2131,"2023-10-09 10:05:23",0.51860,16,columbia2131
1045,10864373,Shrashti,"2023-09-11 13:34:44",0.51860,3,shrashtisinghal
1046,10825403,"Sourav Prakash","2023-10-03 18:32:12",0.51880,20,souravprakashai
1047,10926904,Ralf,"2023-09-16 17:32:09",0.51905,1,ralfffhs
1048,10755714,Thienkaka,"2023-10-02 01:24:10",0.51919,10,thienkaka
1049,10675635,xia,"2023-08-10 10:03:07",0.51923,5,xiamaozi11
1050,10785555,"Araik Tamazian","2023-10-11 19:38:54",0.51953,54,atamazian
1051,10803935,JM,"2023-09-25 14:02:07",0.51969,57,julianmukaj
1052,10928545,vivek,"2023-10-11 19:03:20",0.52002,45,datakite
1053,10954561,drzeus,"2023-10-11 19:39:03",0.52002,34,djvivekj
1054,10835566,Vitaly503,"2023-10-11 21:30:24",0.52033,11,f47p2971215073
1055,10778329,"Nga Nguyễn Văn","2023-08-18 03:55:47",0.52038,5,nganguynvn
1056,10822335,VMX33,"2023-09-07 14:00:42",0.52079,4,vmx33aic
1057,10825237,GUNER,"2023-10-10 22:00:36",0.52095,25,abdulkadirguner
1058,10926631,"MISAKI MATSUTOMO","2023-10-09 11:16:43",0.52103,44,misakimatsutomo
1059,10749733,baokaige123,"2023-08-18 01:51:59",0.52103,23,baokaige123
1060,10845003,"faris alahmdi","2023-09-10 06:45:48",0.52122,1,farisalahmdi
1061,10817425,xin811,"2023-10-07 11:26:09",0.52128,11,xin811
1062,10831030,auteestka,"2023-09-04 23:33:03",0.52142,6,auteestka
1063,10676193,zzy,"2023-07-17 15:08:42",0.52149,8,zzy990106
1064,10719162,RyszardStaruch,"2023-10-10 16:49:29",0.52233,268,ryszardstaruch
1065,10787166,"Aye Lu Win","2023-10-07 13:53:26",0.52235,41,awaptk
1066,10801106,__Taichicchi__,"2023-09-13 10:44:58",0.52323,4,hutch1221
1067,10834221,kcy4,"2023-10-07 22:38:44",0.52364,15,cy4ego
1068,10688854,"Randy Li","2023-10-11 23:07:14",0.52366,53,randyli2
1069,10676449,"Ahmet Erdem","2023-07-27 14:12:30",0.52378,5,aerdem4
1070,10675394,"Quan Nguyen","2023-07-26 18:12:09",0.52406,1,quanbk
1071,10681669,Barteksv12,"2023-08-25 07:38:13",0.52469,26,barteksadlej123
1072,10685080,Naoism,"2023-07-29 17:57:44",0.52509,28,naoism
1073,10923669,SuperRock,"2023-09-16 03:18:05",0.52528,1,superrock
1074,10823429,"Reem Abdel-Salam","2023-10-10 16:25:34",0.52531,35,protegototalum
1075,10710592,"Hashido Yuto","2023-09-17 06:54:23",0.52560,55,hashidoyuto
1076,10674586,"Atharva Ingle","2023-08-19 13:29:07",0.52561,42,atharvaingle
1077,10675912,"Bo Xiao","2023-07-25 14:40:14",0.52564,7,xbustc
1078,10678217,"Evgenyii Nikolaev","2023-10-11 11:33:32",0.52579,40,evgeny000
1079,10733604,"Bharat Ramanathan","2023-08-21 07:51:55",0.52583,14,lutalica
1080,10695747,frankfu,"2023-08-16 08:15:23",0.52588,68,coldcode
1081,10966004,"high octave","2023-10-04 14:47:57",0.52594,10,"doublezer0,leoiwan,momomoxiaobai"
1082,10675913,dum0920,"2023-10-10 03:05:56",0.52596,15,dum0920
1083,10735801,"Harits Fadlilah","2023-08-27 07:07:53",0.52599,13,harits
1084,10675154,"Yutaka Sawai","2023-10-07 11:17:25",0.52618,22,ysawai
1085,10733127,unifyh,"2023-08-08 08:31:55",0.52624,17,unifyh
1086,10681593,chuhac,"2023-10-11 19:49:05",0.52629,38,janderchu
1087,10691462,咻---,"2023-09-02 06:29:23",0.52634,10,qyblue
1088,10735300,ryuki999,"2023-09-18 09:39:16",0.52649,9,ryuki1624
1089,10788788,karunru,"2023-09-23 15:15:23",0.52675,5,karunru
1090,10789217,qinxiaohong,"2023-09-02 06:24:21",0.52694,4,qinxiaohong
1091,10762129,"Belal Emad","2023-10-10 09:31:36",0.52697,277,belalemadhussein
1092,10964026,tx1103mark,"2023-10-10 12:32:56",0.52712,7,tx1103mark
1093,10696640,"AYAHM BARISH","2023-09-21 08:23:44",0.52724,60,ayhampar
1094,10789602,reevesrs24,"2023-09-18 13:31:50",0.52724,79,reevesrs24
1095,10862323,"Yuki Miyoshi","2023-09-24 21:12:24",0.52767,4,yukimiyoshi
1096,10746769,中邮信科BKG,"2023-08-15 03:57:40",0.52769,16,baokaige
1097,10675098,tk,"2023-08-20 12:05:22",0.52777,2,tanakar
1098,10802211,"Yuri Barbashov","2023-10-11 00:15:00",0.52800,11,yuribarbashov
1099,10827939,cooperation,"2023-09-22 10:18:01",0.52832,12,cooperation
1100,10782883,HideBu,"2023-10-09 13:10:30",0.52832,83,hidebu
1101,10674543,UFPB,"2023-10-10 09:39:45",0.52844,13,"adrielcabral,danielmoreiradesousa"
1102,10979136,"Wojciech ""Victor"" Fulmyk","2023-10-11 22:04:54",0.52886,19,wisawesome
1103,10695921,"Laurent Pourchot","2023-07-30 18:42:45",0.52889,21,pourchot
1104,10774463,"Mehul Jain","2023-09-24 11:51:50",0.52964,12,j13mehul
1105,10684260,Yasser,"2023-08-09 20:09:10",0.52968,5,ressuy
1106,10715821,"Thomas Qian","2023-07-26 03:48:44",0.52995,9,qianthomas
1107,10678347,jan92,"2023-10-09 11:46:33",0.53060,31,jaloeffe92
1108,10676289,"Tanmay Mane","2023-09-14 11:51:32",0.53086,21,tanmaymane18
1109,10689668,HuanNT,"2023-08-02 17:54:43",0.53098,10,huannguyentrong
1110,10781826,sergears,"2023-09-30 16:23:41",0.53122,14,sergears
1111,10815661,"Avvienash Jaganathan","2023-10-08 08:58:17",0.53141,39,"avvienashjaganathan,mengsiau,nathansuttie,ryangarg"
1112,10743864,GunLyung,"2023-09-07 08:09:06",0.53158,8,gunlyungyou
1113,10787560,DmitryBeresnev,"2023-08-12 06:59:28",0.53162,1,kingarthur
1114,10724409,"Xingyu He","2023-08-03 08:57:29",0.53166,3,lastdawn1
1115,10722419,"Kieran William Lynch","2023-07-29 14:55:08",0.53168,9,kieranwilliamlynch
1116,10678231,whatisslove11,"2023-08-06 18:52:25",0.53170,43,whatisslove11
1117,10832506,zakhea,"2023-09-25 22:12:05",0.53178,19,zakhep
1118,10684005,"Piyush Chauhan","2023-10-11 19:40:46",0.53189,20,kazama28
1119,10994219,wgfrsl,"2023-10-10 22:38:47",0.53214,3,wgfrsl
1120,10675764,pangzi233,"2023-09-25 02:34:39",0.53224,7,pangzi233
1121,10783954,dontlmind,"2023-10-11 19:39:50",0.53239,44,dontlmind
1122,10711007,"Udbhav Bamba","2023-07-23 18:39:47",0.53259,10,ubamba98
1123,10839081,"SoupMonster 🇨🇭🇺🇦","2023-09-06 14:09:11",0.53260,9,soupmonster
1124,10810237,"Sridhar Nomula","2023-10-10 07:45:13",0.53283,11,sridharnomulas
1125,10770989,ikurahaikura,"2023-09-26 20:32:58",0.53288,10,ikurahaikura
1126,10758356,kcchiu,"2023-10-01 00:56:51",0.53291,9,datakid
1127,10794077,MB,"2023-09-23 11:58:21",0.53296,55,mbellary
1128,10721787,Shresth,"2023-10-06 04:53:24",0.53309,24,"arun2729,himanshunayal,shresthmishra"
1129,10857040,"Team Omaru","2023-09-15 16:45:21",0.53326,1,"coma0504,sosukeasano"
1130,10830284,lakewood_yu,"2023-09-13 08:38:33",0.53328,21,lakewoodyu
1131,10790610,rokiso,"2023-08-19 11:52:16",0.53388,7,rokiso
1132,10746672,"Ayberk İmir","2023-09-02 04:48:12",0.53414,6,ayberkmir
1133,10693461,GoodLuck,"2023-10-10 01:30:53",0.53438,4,"terrykim1211,wonduk"
1134,10779425,"Bykov Dmitrii","2023-08-13 09:04:54",0.53439,6,bykovdmitrii
1135,10855342,mizoo,"2023-09-02 07:08:41",0.53445,1,yukio0201
1136,10802707,k.kaka,"2023-08-17 07:51:11",0.53450,2,kkamada
1137,10892127,HijikiML,"2023-09-19 16:57:01",0.53450,1,hijikiml
1138,10732915,zhiyu01Wang,"2023-08-08 12:31:14",0.53479,3,zhiyu01wang
1139,10679784,"Forrest Luo","2023-08-02 14:37:04",0.53481,7,forrestluo
1140,10674866,"Vadim Irtlach","2023-09-02 13:53:26",0.53505,2,vad13irt
1141,10717633,"Amir Stash","2023-09-12 08:26:50",0.53516,9,amirstash
1142,10695080,Bowsunowski,"2023-08-21 16:49:12",0.53516,27,albowsunowski
1143,10966530,chenlin,"2023-10-11 11:18:09",0.53524,37,chenlin666
1144,10704935,"Nick Sarris","2023-07-22 18:31:11",0.53526,7,misfyre
1145,10816913,Unemployment,"2023-10-10 19:49:10",0.53534,22,"alaskahouse,kulallador"
1146,10674758,"Nicholas Broad","2023-09-01 01:22:08",0.53541,22,nbroad
1147,10801915,Masaya,"2023-08-21 08:28:28",0.53544,2,irrohas
1148,10838485,"Igor Sudin","2023-08-28 08:03:09",0.53548,1,sid737
1149,10710920,"""Hello World""","2023-09-14 06:32:34",0.53563,8,"abhishek123maurya,shauryat1298"
1150,10688323,"Parfect mind","2023-08-14 17:24:48",0.53563,5,parfectmind
1151,10693232,"Alireza Omrani","2023-07-30 16:32:23",0.53563,2,alireza14
1152,10678289,"Ulrich G.","2023-07-27 08:51:59",0.53563,25,ulrich07
1153,10764229,"Alexandra Medvedeva","2023-08-11 06:39:30",0.53563,8,"abuzarmd,alesanmedvedeva,mohammadsanaee"
1154,10725409,"Tensor Titan","2023-07-28 04:09:24",0.53563,1,mcnuggetset
1155,10717813,GLM.,"2023-07-28 00:46:47",0.53563,7,glm123
1156,10710602,"Kim Kumuha","2023-08-10 08:09:28",0.53563,1,kimkumuha
1157,10675767,"Dino Wun","2023-08-15 17:26:14",0.53563,8,"dinowun,felipedamasceno"
1158,10678350,"Alrizki Pasca","2023-08-05 22:06:40",0.53563,4,alrizkipasca99
1159,10680457,"Sarthak Bhatt","2023-08-31 05:09:50",0.53572,32,readoc
1160,10683280,"Kevin Morgado","2023-07-30 16:22:10",0.53572,22,kevinmorgado
1161,10784531,tide525,"2023-08-19 07:11:39",0.53581,6,tide525
1162,10960832,Sciencehorizen,"2023-10-11 18:12:22",0.53587,9,sciencehorizen
1163,10697130,"Xue Zeng","2023-10-06 15:43:13",0.53588,16,xuezeng
1164,10787208,"Piotr Zamisnii","2023-09-26 19:32:26",0.53592,79,piotrzamisnii
1165,10674996,"Oleg Push","2023-09-25 21:11:25",0.53601,66,olegpush
1166,10833424,losingself,"2023-10-11 21:29:48",0.53602,14,level14taken
1167,10674896,"Sedat GOLGİYAZ","2023-10-11 21:54:52",0.53612,3,sedatgolgyaz
1168,10718823,"Blue Moon","2023-10-11 14:59:51",0.53626,44,crvadr
1169,10799365,"Jeffrey Lihkust","2023-09-26 19:28:09",0.53629,81,jeffreylihkust
1170,10741584,"Yusin Lee","2023-10-11 09:00:42",0.53646,74,yusinlee
1171,10849897,synful,"2023-10-11 13:53:46",0.53660,85,synful
1172,10810177,Vadim_Shubin,"2023-08-24 16:09:36",0.53683,4,vadimshubin
1173,10718884,"Mohamed Ifreen","2023-08-04 17:36:28",0.53691,26,ifreenibrahim
1174,10767757,jiquany,"2023-08-16 02:19:43",0.53701,11,"jiquany,jiquany2023,lijihe"
1175,10675234,T0m,"2023-07-26 08:29:30",0.53703,13,tomyanabe
1176,10687742,AntiSquid,"2023-07-16 15:12:28",0.53722,1,antisquid
1177,10680282,ML_Magic,"2023-07-16 11:21:09",0.53722,2,pranavk27
1178,10694062,Coolcoolboy,"2023-07-18 05:50:01",0.53722,1,zimingqiu
1179,10691788,"Ethan (Yuxuan) Xu","2023-07-17 13:13:51",0.53722,1,ethanyuxuanxu
1180,10689240,Raphaël,"2023-07-17 21:13:48",0.53722,4,raphaelensae
1181,10687023,"Byungeun Hwang","2023-07-16 06:09:09",0.53722,1,byungeunhwang
1182,10684099,"Asgat Akmaev","2023-07-17 16:22:38",0.53722,2,oostg0t
1183,10692434,Lonnie,"2023-08-25 07:49:13",0.53722,4,lonnieqin
1184,10695190,SuanBaiCai,"2023-07-18 09:09:25",0.53722,1,suanbaicai
1185,10686911,"Oskar Seweryn","2023-07-16 05:05:58",0.53722,1,oskarseweryn
1186,10699836,ikunpy,"2023-07-19 10:43:21",0.53722,1,ikunpy
1187,10686536,SinisterGhost,"2023-07-17 13:43:14",0.53722,5,sinisterghost
1188,10689872,fahaciki,"2023-07-17 03:43:56",0.53722,1,timekeeperru
1189,10687683,"Bibhash Ranjan Choudhury","2023-07-16 12:52:30",0.53722,1,bivas9279
1190,10690466,elidah_fridah,"2023-07-17 07:18:55",0.53722,1,elidahfridah
1191,10686725,Buddha,"2023-08-08 09:14:54",0.53722,2,zskagcomp
1192,10675763,Akiyuki,"2023-07-16 10:08:09",0.53722,1,akiyukikouyama
1193,10713092,"Jae Young Kim","2023-08-11 05:01:44",0.53747,4,jeayoung114
1194,10736818,digimagi,"2023-08-01 14:22:26",0.53749,1,digimagi
1195,11010336,Kasmissimo,"2023-10-05 06:46:30",0.53757,1,kasumiokabe
1196,10893134,hanhan233,"2023-10-06 01:28:43",0.53766,5,hanhan233
1197,10908374,LiuTianze,"2023-09-23 02:29:24",0.53781,1,liutianze
1198,10774649,"lonely star","2023-08-25 09:47:12",0.53786,54,jinkaido
1199,10684551,"Yingning Ma","2023-08-01 14:51:27",0.53800,11,mayingning
1200,10697238,"E. Tolga Ayan","2023-08-06 11:22:58",0.53808,19,tolgayan
1201,10711950,narsil,"2023-08-14 09:57:57",0.53833,5,narsil
1202,10818124,Euler,"2023-09-29 12:06:46",0.53838,2,heymanbd
1203,10675365,J.H.Lee,"2023-08-11 14:35:43",0.53838,22,joohyuklee
1204,10699560,"Michał Stolarczyk","2023-08-21 07:54:12",0.53875,11,michalstolarczyk
1205,10689219,kaoutar,"2023-09-02 18:28:28",0.53887,1,wouldyoujustfocus
1206,10792004,"Mikhail Kivi","2023-08-22 13:22:34",0.53904,4,mikhailkivi
1207,10716799,Grossmend,"2023-08-31 06:24:33",0.53913,26,grossmend
1208,10679988,IrisIris,"2023-07-16 01:42:18",0.53923,2,kkkkkkc
1209,10693339,Chinta,"2023-07-21 19:41:05",0.53924,5,chinta
1210,10689097,realsleim,"2023-08-20 19:42:58",0.53942,29,realsleim
1211,10973465,"Fengyu Li","2023-09-26 22:15:30",0.53943,1,fengyuli2002
1212,11010180,"Abdur Rahim","2023-10-10 15:32:24",0.53959,1,rahim3
1213,10803333,mariekan,"2023-10-11 02:44:39",0.53960,45,"chadfisher,jdclark626,laricciardelli,marka85,pineappl"
1214,10682495,Mr_KnowNothing,"2023-08-28 14:07:53",0.53971,22,tanulsingh077
1215,10709343,"Shobhit Upadhyaya","2023-08-14 18:03:18",0.53978,1,shobhitupadhyaya
1216,10757227,"Sebastian Monnet","2023-08-09 14:36:00",0.53979,10,qwertiops
1217,10708189,"Chris M Stokes","2023-09-12 15:21:42",0.53980,40,chrismstokes
1218,10772164,synthax,"2023-10-06 05:00:53",0.53990,22,synthax
1219,10691757,BIT_Guber,"2023-10-11 17:08:46",0.53993,60,bitguber
1220,10803105,uygarr,"2023-09-08 20:34:37",0.54007,8,uygarkk
1221,10802364,FédelFOLLY,"2023-09-23 15:46:46",0.54021,9,fdelfolly
1222,10700609,chentianxing,"2023-10-11 03:32:04",0.54026,294,chentianxing
1223,10681738,ClayGendron,"2023-10-11 19:29:50",0.54071,10,"claygendron,justinperkins"
1224,10707058,m_furu,"2023-09-15 07:25:07",0.54089,38,miyafuru
1225,10781273,Zzzzzz,"2023-08-11 22:32:15",0.54126,3,zzz179
1226,10794032,"Neeraj Singh Aithani","2023-08-23 14:42:42",0.54127,3,neeraj17
1227,10681833,"Yisak Birhanu Bule","2023-07-27 13:12:28",0.54156,6,yisberh
1228,10691747,maverick_ss_26,"2023-08-09 03:22:27",0.54156,7,maverickss26
1229,10760376,"Emircan Erol","2023-08-04 14:43:19",0.54156,2,emircanerol
1230,10775836,anupamlko,"2023-08-08 17:32:41",0.54156,1,anupamlko
1231,10689675,"Max Strome","2023-07-18 02:51:27",0.54156,3,mstrome
1232,10760277,DanilAbdullin,"2023-09-23 10:37:49",0.54160,8,danilabdullin
1233,11010290,noypeban,"2023-10-04 08:56:21",0.54173,1,toshikazuwatanabe
1234,10675131,"orange pumpkin","2023-08-10 11:40:58",0.54180,8,gealachpumpkin
1235,10705573,"Soumick Sarker","2023-07-20 15:25:10",0.54200,2,soumicksarker
1236,10706586,"Ayman Khalafallah","2023-07-20 21:08:40",0.54200,1,aymankh
1237,10679479,"Eyas Taifour","2023-08-06 01:10:22",0.54200,19,etaifour
1238,10744005,jacksonjack,"2023-08-05 04:05:32",0.54200,1,lizheng1993
1239,10675082,mitaml,"2023-08-07 09:18:06",0.54200,2,tomishere
1240,10786096,dexterxin,"2023-08-11 12:23:12",0.54200,2,dexterxin
1241,10706174,CV_is_way_better,"2023-08-13 15:36:23",0.54200,1,romanleo2003
1242,10716175,华夏❤达众,"2023-08-15 02:49:36",0.54200,1,narcissusroy
1243,10835636,iluisa,"2023-08-27 12:03:55",0.54200,1,iluisa
1244,10770013,TeamStrong,"2023-09-03 21:14:02",0.54200,10,"shikhar2205,toystory2"
1245,10839431,foodenjoyer,"2023-08-27 22:21:32",0.54200,2,foodenjoyer
1246,10721705,"Erokhin Vitaly","2023-07-27 14:09:54",0.54212,5,erokhinvitaly
1247,10787820,LongXShi,"2023-08-13 11:55:49",0.54225,2,longxshi
1248,10719352,"Nikita Tenishev","2023-08-08 12:30:40",0.54230,19,nikitatenishev
1249,10780252,"Sergey Guskov","2023-08-15 16:08:29",0.54237,13,dailysergey
1250,10741713,"Bao Loc Pham","2023-10-08 01:58:14",0.54243,49,locbaop
1251,10745591,"Abhishek Malik","2023-08-06 12:04:51",0.54244,1,abhishekmalik
1252,10766547,clauderoqx,"2023-08-06 14:26:46",0.54244,1,clauderoqx
1253,10743911,TanjiroLL,"2023-08-06 14:27:04",0.54244,1,tanjiroll
1254,10766656,abhamidi,"2023-08-06 15:02:30",0.54244,1,abhishekbhamidipati
1255,10767652,Gachimoto,"2023-08-07 02:31:51",0.54244,1,fujimotec
1256,10676869,Jules,"2023-08-11 22:00:13",0.54244,21,julesvanligtenberg
1257,10748930,"Rafal Marg","2023-08-08 19:34:11",0.54244,7,pceuropa
1258,10747966,"Zeinab Rahbar","2023-08-08 08:27:57",0.54244,1,zeinabrahbar
1259,10775974,"Ezra Chua","2023-08-28 06:00:59",0.54244,5,ezrachua
1260,10679476,"THITIWAT RUANGSAKORN","2023-08-09 01:40:49",0.54244,2,thitiwat
1261,10772290,叮当猫少爷,"2023-08-09 02:17:31",0.54244,1,dingdangmao
1262,10679707,Chaconne,"2023-08-09 02:42:49",0.54244,5,zizh3ngzhang
1263,10777765,Optimalkaggler,"2023-08-09 07:31:40",0.54244,1,optimalkaggler
1264,10765412,Abdullah,"2023-08-09 10:07:15",0.54244,2,dplg007
1265,10779486,JasonFM26,"2023-08-09 17:39:02",0.54244,3,jasonfm26
1266,10724953,"Brian Lim","2023-08-22 02:56:44",0.54262,3,brianlim18
1267,10784020,tamryow,"2023-09-15 15:29:13",0.54267,7,tamryow
1268,10761919,"Bartłomiej Koptyra","2023-08-21 22:02:53",0.54271,67,bartlomiejkoptyra
1269,10746312,"Muhammad Irfan Zafar","2023-08-03 04:31:09",0.54279,1,irfanzafar
1270,10811223,Sake,"2023-08-19 08:45:52",0.54279,1,suienishmirambekov
1271,10755643,"Zhisheng Jiang","2023-08-03 10:50:03",0.54279,1,zhishengjiang
1272,10738602,yangyu3390,"2023-08-03 06:07:40",0.54279,1,yangyu3390
1273,10766277,T2M,"2023-08-21 03:48:01",0.54279,12,"daisymint,kopkritsaikhiao,thanhvu2611"
1274,10811531,"Виктор Немченко","2023-08-19 13:18:51",0.54279,1,viktorsf
1275,10755019,"Haonan Feng","2023-08-03 07:37:15",0.54279,1,andyfhn
1276,10676816,KED2006,"2023-08-03 13:13:56",0.54279,7,vitkishloh228
1277,10751096,Bravo,"2023-08-03 09:26:06",0.54279,1,zjyhhh
1278,10811527,"Nikita Romanenko","2023-08-25 19:48:24",0.54279,8,juniorromanenko
1279,10768352,Snejinki,"2023-08-07 20:36:39",0.54279,1,"michaelvinogradov,mrtbaggins"
1280,10869870,"Maxim Drobin","2023-09-18 02:28:41",0.54279,13,malahai
1281,10780837,"[Deleted] 21d2a469-9959-4bb4-b6ab-818496ee19f0","2023-08-10 02:47:54",0.54279,2,del=0ccc0e98736cf2ed
1282,10744906,"Sarwar Alam","2023-08-24 21:05:27",0.54282,6,sarwarbeing
1283,11010548,"Brian Williams MA","2023-10-09 13:25:48",0.54283,1,brianwilliamsma
1284,10806614,"Shishkov Vladislav","2023-08-22 07:09:26",0.54294,5,timetoti
1285,10835863,Cafelatte1,"2023-10-11 12:11:24",0.54298,82,cafelatte1
1286,10763302,"Bohdan Safoniuk","2023-09-10 12:38:32",0.54321,16,bohdansafoniuk
1287,10814070,Yuuki0,"2023-10-11 17:42:46",0.54340,14,yuuki0
1288,10692485,"hossein dvz","2023-10-11 03:24:22",0.54347,33,hosseindvz
1289,10788035,so_so,"2023-10-03 08:20:09",0.54397,24,shunsukeohashi
